toi,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_teff,st_rad
6519.01,PC,10.397262,9.97,3143.0,13.8002,4953.5,2.47
652.01,CP,3.9846589,2.146,445.0,2.12827,5903.0,1.03
6520.01,PC,7.6016156,2.116,2969.0,19.3547,5200.0,3.38
6521.01,PC,3.581253,1.874,41493.0,12.2522,3873.0,0.58
6522.01,PC,4.7383479,1.935,1843.0,4.7507,5109.0,0.89
6523.01,PC,7.809463,4.133,11239.0,14.0451,5816.0,1.33
6524.01,PC,0.8515408,0.648,51018.0,16.072,3254.0,0.54
6525.01,PC,731.3548427,3.429,19143.0,15.334,5794.0,1.12
6526.01,PC,14.7478214,2.355,6095.0,7.68311,5167.0,0.96
6758.01,PC,12.6136992,2.533,2172.0,2.58082,3719.0,0.56
6759.01,PC,1.318678,1.758,11891.0,10.1378,5764.0,0.99
676.01,PC,2.1503007,1.9774726,9260.8973045,14.1253056,5430.0,1.23206
6760.01,PC,5.2820398,2.762,12532.0,9.84673,5415.0,1.05
6761.01,PC,4.3430254,4.425,11142.0,13.5998,6594.0,1.47
6762.01,PC,5.1778752,1.718,29835.0,11.9282,3599.0,0.66
6763.01,PC,2.4519381,2.834,11446.0,17.3192,7085.0,1.67
6764.01,FP,2.8562935,3.785,22525.0,18.1559,6383.0,1.32
6765.01,PC,2.7967251,1.626,5786.0,19.3726,7566.0,2.61
6766.01,PC,2.2104947,2.925,7893.0,13.6352,5421.0,1.58
6767.01,PC,2.3519086,1.43,16808.0,18.0511,6026.0,1.37
6768.01,FP,4.8741147,2.049,4613.0,14.8251,6085.0,2.11
6769.01,PC,5.6858804,4.185,10855.0,13.193,5492.0,1.41
677.01,CP,11.2365977,2.292,9414.0,13.0203,6446.0,1.29
6770.01,PC,14.6768874,2.617,15152.0,9.65258,5230.0,0.77
6771.01,PC,6.8552506,3.525,4540.0,11.7073,6847.0,1.96
6772.01,PC,3.940549,3.78,3700.0,7.73812,5493.0,1.5
6773.01,PC,3.272056,3.3,7709.0,10.5823,5668.0,1.39
6774.01,PC,4.5833112,2.275,4988.0,9.62957,5853.0,1.39
6008.01,CP,0.8573727,0.5478598,2045.7091221,1.2465478,3098.0,0.235048
6009.01,PC,1.5500607,1.225,2550.0,11.5208,8552.3,2.04
601.01,PC,3.477756,1.999,1177.0,11.3342,6221.0,3.1
6010.01,PC,0.5868508,0.494,1005.0,6.12033,5842.0,1.48
6011.01,PC,2.3179699,1.496,12009.0,14.5204,5770.0,1.33
6012.01,PC,16.2117629,5.3495584,3669.0022778,7.2826036,6119.0,1.18343
6013.01,KP,3.2573898,3.1400826,13770.1931364,12.3569361,5698.38,1.0461299
6014.01,KP,2.5199146,3.7121363,12429.3724559,17.7001932,6116.0,1.56419
6015.01,KP,4.304829,3.5311266,7531.4221197,13.8395402,6001.0,1.51284
6016.01,CP,4.0236805,3.71,8925.0,14.9702,5807.0,1.57
6017.01,KP,2.5079177,3.0652269,6997.4591212,14.717643,6207.39,1.72725
6018.01,PC,2.3322524,1.4407556,571.3138896,1.902342,4983.53,0.708945
6019.01,PC,14.5478626,5.4881637,3222.8170072,12.189719,5559.5,1.9794101
602.01,APC,11.0998745,2.1987363,4867.1256349,27.7781976,10633.0,2.5065
6020.01,FP,9.1099373,9.51,8817.0,13.5278,6511.0,1.48
6021.01,KP,2.0319883,3.4937463,12273.0056923,17.7163979,6161.0,1.56523
626.01,CP,4.4010465,4.757,6903.0,19.7441,8489.0,2.32
6260.01,PC,2.3898191,2.766,210.0,2.32849,7707.0,1.96
6261.01,PC,5.4920894,2.934,3962.0,8.83359,6090.0,1.53
6262.01,PC,1.4945947,2.71,280.0,2.79068,9532.0,1.75
6263.01,PC,3.0178746,2.679,193.0,0.930891,4717.0,0.71
6264.01,PC,5.6928845,4.261,291.0,3.80626,6610.0,2.47
6265.01,PC,5.7935723,3.395,133.0,1.50725,6387.1,1.37
6265.02,PC,4.1793325,3.012,102.0,1.20236,6387.1,1.37
6266.01,PC,2.7895524,1.969,262.0,0.986147,5039.0,0.74
6267.01,PC,733.9910938,4.719,1675.0,4.8141,5699.6,1.27
6268.01,PC,2.8959153,1.7993552,7042.9351957,13.8781874,6249.0,1.4101501
6269.01,KP,4.3744614,3.0484494,3270.9828556,6.4637765,5677.0,1.11563
627.01,FP,1.13889,2.154,5368.19,22.4869,7852.8,2.79
6270.01,PC,4.2275389,4.4305716,8677.549547,14.8654685,6001.0,1.56496
6271.01,PC,1.604607,2.2761218,16676.380058,,5780.0,
6272.01,APC,2.5141406,2.5419014,3574.8850313,17.7772903,6880.0,1.82496
6273.01,KP,3.052057,3.4817792,9403.0926011,13.6453428,5726.0,1.38708
6527.01,PC,5.389491,2.0,49190.0,14.3807,3493.0,0.67
6528.01,PC,1484.1934287,3.05,13469.0,8.94439,5602.0,0.8
6529.01,PC,7.4476397,2.266,1021.0,2.1911,4526.0,0.73
653.01,FP,0.68831,1.365,3983.64,21.715,6054.0,3.13
6530.01,PC,5.332805,2.142,1795.0,2.92256,4189.0,0.7
6531.01,PC,4.416076,4.677,7620.0,16.839,5186.0,2.32
6532.01,PC,5.4736892,2.699,14590.0,18.8155,6229.4,1.5
6533.01,PC,2.8656356,3.523,5530.0,11.1837,8849.0,1.56
6534.01,PC,3.4542618,3.93,5344.0,,,
6535.01,PC,20.8359197,3.321,2451.0,7.56184,6838.0,1.71
6536.01,PC,4.2380294,3.699,4699.0,6.48085,6030.0,0.99
6537.01,PC,3.6477926,2.667,1747.0,3.9626,5005.4,0.98
6538.01,PC,5.7180689,5.215,2864.0,9.5585,6219.0,1.83
6539.01,PC,2.3645949,2.442,5263.0,14.3865,7743.0,2.02
654.01,CP,1.5275639,1.3727055,2892.4227936,2.6103318,3433.0,0.427953
6540.01,PC,4.5127799,3.11,7453.0,10.6956,5643.0,1.25
6541.01,PC,5.8991458,4.815,275.0,1.10037,5419.4,0.76
6542.01,FP,2.4018591,3.471,655.0,10.1612,6071.0,1.86
6543.01,PC,15.5523703,5.554,723.0,3.54892,5759.0,1.18
6775.01,APC,0.5940157,1.035,4094.0,7.9118,5663.0,1.17
6793.01,PC,6.5516113,0.786,6717.0,7.01051,4841.8,0.73
6794.01,PC,7.3099457,6.439,4484.0,12.4526,6391.0,2.38
6795.01,PC,2.1250402,2.897,8318.0,12.6314,5355.0,1.51
6796.01,PC,3.7871416,3.257,6722.0,8.91723,5594.0,1.19
6797.01,APC,0.9898852,1.352,4914.0,11.4457,5339.0,1.66
6798.01,PC,22.3751134,11.966,6829.0,12.8125,6477.7,1.47
6799.01,PC,0.664786,0.66,1215.0,5.36785,6333.0,1.35
680.01,APC,0.433569,0.9778227,741.9430791,4.8760213,5967.0,1.7628
6800.01,PC,4.1518071,2.653,1556.0,10.2109,6702.0,2.71
6801.01,PC,1.2245052,1.091,24584.0,19.6011,4337.4,0.7
6802.01,APC,1.1079142,1.106,36019.0,12.7389,3969.0,0.59
6803.01,PC,3.3522572,1.934,6919.0,10.9307,5951.0,1.39
6804.01,PC,3.7724643,2.099,8796.0,13.0104,6170.0,1.38
6805.01,PC,1.040425,0.979,9568.0,11.6289,4750.0,0.86
6806.01,APC,23.2490769,3.914,48641.0,15.7473,4849.0,0.69
6807.01,PC,6.6210878,2.297,13071.0,9.48332,4790.0,0.79
6808.01,PC,3.0449187,2.988,19894.0,20.761,6026.0,1.36
6809.01,PC,2.6855972,1.744,31004.0,11.0734,3822.0,0.62
6022.01,PC,1.9281092,1.41745,107974.2359543,17.7947707,3264.0,0.369847
6022.02,PC,1.5454492,2.7821528,4280.7714918,2.4829303,3264.0,0.369847
6023.01,FP,9.0330414,5.965,227.0,7.35267,7527.0,5.64
6024.01,FP,2.7218347,1.663,560.0,14.1545,4758.0,5.53
6025.01,PC,1.0222806,2.071,1280.0,8.97675,8448.0,2.46
6026.01,PC,1.2757761,1.313,230.0,1.28307,4540.4,0.79
6027.01,PC,2.8406462,2.7440612,57872.8336091,24.2892126,4389.0,1.02903
6028.01,KP,5.7238582,3.8545141,8682.2466029,11.6470757,6086.0,1.23052
6029.01,CP,5.7998626,5.684,2387.0,11.022,5852.0,2.55
603.01,CP,16.1798603,6.495,2249.0,7.89958,5900.8,1.63
6030.01,KP,1.7442831,2.1928372,7445.2479047,15.3898195,8039.0,1.6008
6031.01,KP,2.1499907,3.1026968,25640.8126075,20.6364944,6340.0,1.2630399
6032.01,PC,7.3723906,7.8217079,347.7876879,4.8405988,6083.0,2.5524099
6033.01,PC,18.0401494,6.0379226,5645.2975375,11.1154985,6345.0,1.4445699
6034.01,CP,2.5761796,1.5879379,49904.2528728,12.1450869,3628.0,0.497905
6035.01,PC,3.9074188,2.5052202,15476.6369436,,5780.0,
6036.01,APC,6.5234669,5.814,7191.0,17.8406,6409.0,2.04
6274.01,PC,1.1109316,1.9803068,2227.4346262,12.8052345,6498.6,2.3323801
6275.01,CP,6.2462252,4.2508361,13270.5292659,13.4614756,6132.0,1.1417201
6276.01,CP,6.2031608,1.5987379,210.8404349,1.0214599,4633.87,0.630715
6276.02,CP,4.466068,1.6847832,210.7032691,0.9794583,4633.87,0.630715
6276.03,PC,7.8708661,1.6355898,190.7947353,1.0314874,4633.87,0.630715
6277.01,PC,3.3733921,2.8544595,16371.2496269,14.5810502,5704.0,1.09866
6278.01,KP,7.5337657,5.5843836,4697.1753086,10.611119,5869.0,1.52905
6279.01,FP,5.1681189,3.736,1759.0,13.3663,8254.0,3.44
628.01,CP,3.4076,3.69,7500.0,12.1343,6174.0,1.38
6280.01,FP,15.9865412,1.636,1451.0,7.52088,6429.0,1.28
6281.01,PC,1.0542548,1.271,423.0,2.77385,4160.1,0.87
6282.01,PC,12.4751631,3.937,236.0,1.56473,6055.0,1.09
6283.01,PC,51.6708185,3.449,4697.0,12.8776,7115.0,1.91
6284.01,PC,3.4475935,1.731,320.0,0.830466,3548.0,0.47
6285.01,PC,6.8581311,5.186,2790.0,10.9703,6605.0,2.12
6286.01,FP,5.6289226,9.272,1850.0,8.93102,6683.0,2.72
6287.01,PC,1.640758,1.326,2129.0,8.61251,6262.0,1.52
6544.01,PC,3.6249482,2.294,748.0,5.1321,4935.7,1.94
6545.01,PC,5.6177467,2.307,670.0,5.60938,6315.0,2.48
6546.01,KP,3.3779614,4.2709189,7198.7471125,14.3326751,6113.0,1.6616499
6547.01,KP,1.4328255,2.0718518,51089.4348604,18.2238418,4588.0,0.817544
6548.01,PC,8.5473,3.5451032,2857.1912379,10.3970349,6619.0,1.89911
6549.01,PC,6.1079575,5.1261164,14668.3220679,19.1369245,5681.0,1.56062
655.01,KP,0.7888389,1.6416539,22614.8958863,16.4131054,5568.0,1.0280499
6550.01,PC,6.9153868,6.156,5765.0,15.9616,6649.3,2.05
6551.01,KP,6.9593972,4.8553269,4826.8656037,9.3800527,5854.0,1.33729
6552.01,PC,3.2706204,4.0101943,7558.7070106,13.5836554,5933.0,1.53146
6553.01,PC,3.6342494,3.683,380.0,4.36152,5829.0,2.31
6554.01,PC,2.6141047,2.639,695.0,3.60255,5650.0,1.46
6555.01,PC,10.1298877,4.796,634.0,3.76774,6802.0,1.9
6556.01,PC,12.9623248,3.564,2427.0,5.94559,5996.0,1.39
6557.01,PC,12.5383316,3.084,846.0,3.44886,6018.0,1.23
6558.01,PC,9.5327064,2.55,1177.0,2.39108,4504.0,0.72
6559.01,PC,733.3796728,4.101,2996.0,6.17234,5878.0,1.22
6827.01,PC,4.4738444,6.406,2985.0,11.2091,4943.1,2.53
6828.01,PC,3.4894537,2.134,8533.0,11.1177,5415.7,1.19
6829.01,PC,23.842,5.577,12487.0,17.1852,5923.2,1.45
683.01,KP,3.4058895,2.6582989,15490.0795356,17.2861065,6302.0,1.26867
6830.01,PC,1.8778647,1.5178899,15157.0212857,13.2226172,5100.0,0.927664
6831.01,PC,57.1050077,5.271,3388.0,5.93946,5816.0,0.97
6832.01,PC,5.1392756,2.426,862.0,2.17365,4014.0,0.71
6833.01,KP,8.2616616,2.862,1343.0,3.30997,5281.0,0.86
6834.01,KP,6.3392677,3.02,1739.0,3.91968,5289.0,0.93
6835.01,KP,0.2803246,0.868,507.0,1.64829,4477.0,0.72
6836.01,KP,9.100412,2.181,1085.0,2.59387,5013.7,0.77
6837.01,PC,0.9494413,1.392,136.0,1.37109,5872.1,1.19
6838.01,KP,1.5109447,0.6401499,10693.4881603,1.2038917,5780.0,0.114827
6839.01,PC,2.9944742,3.0998781,3499.7547124,8.6826968,5756.0,1.44085
684.01,PC,19.8507621,2.249,1766.0,8.778562,9488.0,2.35947
6840.01,PC,8.9000334,1.8542477,22163.2825659,15.1261771,5854.0,1.0044
6841.01,PC,13.9285074,3.9986123,13364.3594607,9.5784743,5103.41,0.836141
6037.01,FP,4.0158188,6.257,560.0,4.59761,6950.0,2.64
6038.01,CP,5.826731,4.571,1068.0,4.71778,6305.0,1.62
6039.01,FP,8.503614,1.203,1590.0,10.2441,6255.0,2.31
604.01,FP,1.07242,1.996,632.189,22.0397,5001.6,7.97
6040.01,PC,3.4926045,4.379,7071.0,15.6608,6558.7,1.8
6041.01,PC,1094.062167,3.534,2352.0,4.39378,5359.0,0.85
6042.01,PC,7.7966237,1.461,2000.0,18.0417,9434.0,3.78
6043.01,KP,2.6452121,3.0559836,10456.8418233,12.7803657,5596.0,1.2406
6044.01,PC,2.2538642,1.5107491,383.7274369,2.1962137,5957.0,1.10261
6045.01,PC,7.4826325,6.5647136,2569.9421713,11.8138164,6128.0,2.2911999
6046.01,PC,3.413702,2.9160091,15800.4739836,12.9118144,5845.0,1.01592
6047.01,PC,2.0814345,6.7307424,16749.4607119,14.7083576,5583.0,0.9697
6048.01,PC,5.4928246,3.4008546,1006.1582134,5.5323212,6235.0,1.70647
6049.01,KP,10.8614911,5.5511467,11069.1320347,9.5731365,5663.55,0.895095
605.01,PC,3.3840629,1.578,6449.0,16.52,8265.0,2.12
6050.01,PC,5.4823596,4.955098,6502.5514222,15.2816665,6243.0,1.85996
6051.01,PC,3.9200919,4.1169544,22430.0040626,22.5941886,6574.32,1.47238
6288.01,PC,18.0370154,2.356,8355.0,7.85944,5400.0,0.85
6289.01,PC,3.7077543,2.662,9913.0,11.5364,5620.2,1.04
629.01,CP,8.7179665,6.143,2420.0,12.3121,9165.0,2.38
6290.01,PC,17.6037996,3.574,882.0,2.74615,5265.0,0.96
6291.01,PC,5.2556421,3.434,4390.0,15.1084,5061.0,2.26
6292.01,PC,0.8236066,1.71,1090.0,5.5335,6202.0,1.69
6293.01,PC,13.3673993,3.63,10278.0,9.61997,4831.0,0.93
6293.02,FA,405.0756576,5.339,15337.0,9.31573,4831.0,0.93
6294.01,PC,9.288704,3.019,14044.0,9.62284,4753.0,0.75
6295.01,PC,1106.220834,3.759,6252.0,14.786,6199.0,1.67
6296.01,PC,4.2234273,4.384,7945.0,14.4033,6696.0,1.88
6297.01,PC,4.2771464,3.867,6104.0,13.316,6707.0,1.91
6298.01,FP,2.8577028,2.264,2695.0,7.78724,6240.0,1.45
6299.01,PC,4.7089027,0.942,2426.0,6.86414,4351.7,0.85
630.01,APC,4.9091704,4.042,13100.0,20.5266,7210.5,1.7
6300.01,PC,2.8976822,1.973,7602.0,20.1303,7006.0,2.03
6301.01,PC,7.1436336,5.668,5205.0,11.4874,6604.0,1.92
6302.01,PC,2.8465714,1.419,16671.0,12.8225,4802.0,0.83
6303.01,PC,9.4852479,2.713,32417.0,12.3024,3848.0,0.63
656.01,KP,0.8134733,1.262964,25866.83474,13.1118363,4400.0,0.757649
6560.01,APC,17.2051468,1.464,1975.0,8.17561,6470.6,1.63
6561.01,PC,3.1739329,1.192,1590.0,15.5264,4999.0,3.95
6562.01,PC,4.0947485,5.1910541,5981.4894009,17.3607607,5983.0,2.1987801
6563.01,PC,2.4053036,3.3515613,11063.0791519,19.9376761,5476.0,1.84636
6564.01,PC,3.9854465,4.5181131,8800.6144816,16.4220671,5904.0,1.71105
6565.01,PC,0.8778729,1.008516,1704.0444879,6.173706,6210.0,1.46319
6566.01,PC,7.5837846,2.0598226,3059.0689425,10.7098887,6457.0,1.89487
6567.01,PC,4.9486116,1.3297363,6987.092161,10.6945832,5524.0,0.912363
6568.01,PC,17.4368079,4.3786259,15418.7232538,18.6840757,6332.0,1.47515
6569.01,PC,5.9337178,1.089,36149.0,19.9345,3322.0,0.53
657.01,CP,4.5696698,3.9536171,9861.079392,13.0582928,6122.0,1.28306
6570.01,PC,10.9799801,3.39,4626.0,8.3173,5754.2,1.34
6571.01,PC,11.5379235,3.661,1405.0,3.827,5835.0,1.01
6572.01,PC,3.6462287,3.662,6153.0,14.2198,5707.0,1.84
6573.01,PC,8.1618477,2.17,4647.0,11.849,7238.0,1.59
6574.01,PC,13.0953097,1.925,3028.0,8.3339,6103.0,1.54
6776.01,PC,1.9519092,1.056,31413.0,10.4769,3498.0,0.55
6777.01,PC,3.3615701,4.502,6992.0,16.5271,6258.0,1.9
6778.01,PC,3.9718475,1.09,5487.0,8.29625,6064.0,1.12
6779.01,PC,1.3504913,1.586,9835.0,8.65039,4858.0,0.82
678.01,PC,11.3298459,4.4750093,821.128478,3.4134506,5624.0,1.057
6780.01,PC,13.4570562,4.073,11282.0,10.2486,5771.0,1.06
6781.01,PC,2.7638775,1.559,7451.0,11.9271,6155.0,1.35
6782.01,PC,1.7278017,2.771,17825.0,17.158,6460.0,1.38
6783.01,PC,6.0368213,1.984,108361.0,13.3128,3445.0,0.41
6784.01,PC,3.1539313,4.023,14772.0,15.5528,6610.0,1.7
6785.01,PC,16.2501976,7.487,2930.0,8.04744,6177.0,1.58
6786.01,PC,2.7142282,3.44,23021.0,17.7291,6063.0,1.15
6787.01,PC,2.9588636,3.438,8605.0,16.201,6405.0,1.74
6788.01,PC,24.092358,3.907,14405.0,12.4646,5388.0,1.06
6789.01,PC,4.2221583,2.921,7098.0,7.93123,5589.8,1.02
679.01,FP,11.1755425,5.482,7873.0,17.5706,6655.0,1.91
6790.01,PC,6.1030299,3.689,13335.0,16.3974,6057.0,1.41
6791.01,PC,18.8224069,1.76,13388.0,12.5063,5661.0,1.1
6792.01,PC,7.9605908,3.236,6040.0,5.94344,5081.5,0.85
6052.01,KP,4.01357,4.1381202,8561.4394866,14.9544789,5679.0,1.53012
6053.01,APC,2.2118281,2.5738654,2215.4831814,10.3424055,7690.0,2.12813
6054.01,CP,7.4903271,5.800713,225.5988767,2.5277726,6111.67,1.61211
6054.02,CP,12.5759948,6.529918,284.6855263,2.7981797,6111.67,1.61211
6055.01,PC,0.8497194,1.3521675,69488.1410322,19.5460599,3493.0,0.679269
6056.01,PC,3.1420495,2.6691319,18253.753966,12.6079161,4996.0,0.877202
6057.01,PC,10.327438,8.8021114,1239.1563644,8.6575486,6402.35,2.4084699
6058.01,PC,2.3673691,1.474,592.0,3.89751,4403.0,0.71
6059.01,PC,6.3667329,2.628,778.0,2.19947,5413.7,0.85
606.01,FP,2.0034063,2.661,3372.0,30.4003,6514.0,2.27
6060.01,PC,3.3906311,2.344,720.0,8.3102,7373.8,3.54
6061.01,PC,8.1309123,3.313,313.0,1.51687,5639.0,0.97
6062.01,PC,8.2125318,3.203,898.0,2.68623,5936.0,1.0
6063.01,PC,2.1142179,1.655,949.0,17.3594,10207.0,5.54
6064.01,PC,15.3058859,3.463,6498.0,13.4962,6803.6,1.75
6065.01,PC,8.2065998,3.785,417.0,4.6173,6061.0,1.38
6066.01,PC,1.8330979,2.742,168.0,1.87367,6335.0,1.65
6304.01,PC,3.645356,4.787,4942.0,12.1687,5421.0,1.7
6305.01,PC,6.6245939,2.751,3526.0,8.74267,5874.0,1.29
6306.01,PC,3.662222,4.253,4017.0,13.3765,5826.0,2.08
6307.01,PC,2.4589458,1.553,31394.0,12.6341,3810.0,0.62
6308.01,PC,1.7555108,1.355,13415.0,10.7893,4249.0,0.78
6309.01,PC,28.8005547,3.773,7292.0,12.6164,6051.0,1.44
631.01,FP,2.5950747,0.7921274,665.2502774,5.9382555,6852.0,2.24201
6310.01,PC,3.3528597,2.08,1762.0,3.27543,3896.8,0.71
6311.01,PC,6.2808216,3.366,7787.0,10.0476,5602.0,1.15
6312.01,PC,16.8498547,3.778,3933.0,15.5178,7823.0,2.14
6313.01,PC,4.9570983,6.687,4860.0,15.9349,8120.6,2.62
6314.01,PC,3.1777383,3.922,8754.0,19.2706,7233.0,2.06
6315.01,PC,4.4532909,6.572,2866.0,13.8211,5613.0,2.97
6316.01,PC,3.0057526,3.594,12169.0,17.9698,7581.0,1.74
6317.01,PC,4.244335,1.969,18385.0,7.13409,3518.0,0.5
6318.01,PC,5.8310296,0.682,2116.0,7.23053,5617.5,0.95
6319.01,PC,3.2964006,3.959,5999.0,16.9987,5883.0,2.09
632.01,FP,1.5521101,2.699,5430.0,208.489,4997.1,12.23
6320.01,PC,3.6360128,4.088,14704.0,18.9197,6358.0,1.49
6575.01,PC,3.3047459,3.735,1724.0,4.70927,6636.0,1.3
6576.01,PC,19.3111424,3.92,18500.0,9.91342,5850.0,0.92
6577.01,PC,729.9391752,1.515,10806.0,15.2287,5136.9,0.77
6578.01,PC,2.7543175,1.471,1368.0,2.11364,3573.0,0.54
6579.01,PC,3.4732477,2.541,6428.0,13.0505,7081.0,1.63
658.01,FP,4.7192734,1.301,1557.0,7.15211,6521.0,1.6
6580.01,PC,10.9600975,6.171,4111.0,9.91407,5586.7,2.04
6581.01,PC,4.9156665,2.561,2218.0,5.59825,5656.0,1.2
6582.01,PC,19.6500878,2.277,2605.0,14.4539,8968.0,2.85
6583.01,PC,7.447404,1.479,6142.0,13.1669,7936.0,1.7
6584.01,PC,3.6850751,1.859,4456.0,10.2036,5860.0,1.57
6585.01,FP,13.4364908,5.375,4735.0,9.8672,6229.0,1.31
6586.01,PC,5.0953453,5.025,5956.0,12.0431,6269.0,2.34
6587.01,PC,17.0116833,3.129,9188.0,8.55494,5668.0,0.91
6588.01,PC,1.7988855,1.415,38230.0,13.2509,3458.0,0.62
6589.01,PC,3.0589547,3.696,12864.0,17.6594,6821.0,1.78
659.01,PC,4.7192771,1.594,2856.0,9.68968,5990.0,1.42
6590.01,PC,7.0911739,5.635,8187.0,14.5208,5924.0,1.37
6591.01,PC,5.7881587,6.879,1372.0,11.6578,5668.0,3.74
681.01,PC,15.7784931,3.3857406,6805.627558,18.2872401,7447.0,1.6898
6810.01,PC,11.3498282,4.564,10625.0,12.2742,6009.0,1.18
6811.01,PC,1.1602698,0.489,18692.0,18.336,3692.0,0.7
6812.01,PC,12.6357243,3.717,8255.0,13.1329,5951.0,1.41
6813.01,PC,2.3557153,1.866,740.0,1.98374,4851.0,0.72
6814.01,PC,0.7941828,0.905,2393.0,8.86489,6397.0,1.55
6815.01,PC,17.9217736,4.309,44474.0,16.7867,5144.1,0.76
6816.01,PC,10.9267866,6.548,9304.0,13.7902,5792.8,1.46
6817.01,PC,3.1998039,1.816,3672.0,6.9761,5430.0,1.15
6818.01,PC,10.1956949,1.526,3293.0,7.45333,5791.0,1.21
6819.01,PC,8.5467163,3.813,2387.0,6.73372,5557.6,1.58
682.01,CP,6.8392388,4.176,1213.0,3.74186,5085.0,1.08
6820.01,PC,2.014214,1.854,971.0,2.55092,5039.0,0.82
6821.01,KP,3.535713,2.148,3116.0,4.58576,5222.0,0.86
6822.01,PC,2.7492112,1.866,26414.0,10.486,3794.0,0.6
6823.01,PC,2.8411187,1.993,1915.0,5.54834,5517.0,1.19
6824.01,PC,5.407469,2.87,13091.0,12.0272,5417.0,1.03
6825.01,PC,16.4547455,4.517,2186.0,4.11474,5826.0,0.98
6826.01,PC,6.4375108,2.572,730.0,2.10567,5203.0,0.74
6067.01,PC,87.2129046,2.986,659.0,2.89746,6236.0,1.22
6068.01,PC,10.66839,2.717,460.0,2.81276,6718.0,1.37
6069.01,FA,1.6290926,4.6315189,411.7525108,3.94559,5658.0,1.5037
607.01,FP,2.1456324,2.1680096,1438.6746953,11.0288578,9389.0,2.80165
6070.01,PC,9.5128916,3.1254171,1191.6067436,2.7531721,4998.0,0.767312
6071.01,PC,5.3664457,2.2975955,8748.7436413,10.9418064,5358.0,1.07573
6072.01,KP,3.691559,2.720758,16316.0231993,14.7244708,5720.0,1.0878299
6073.01,KP,3.2687063,3.6398573,9692.5415934,15.0466879,6007.22,1.40537
6074.01,PC,12.1324506,1.5751733,171.2764262,1.5690907,5865.0,1.0159301
6075.01,PC,832.9236254,8.6876381,594.2376069,1.7373781,4193.0,0.725064
6076.01,PC,720.5742399,6.6602076,1456.9031847,5.3917254,6665.4,1.37318
6077.01,PC,2.2111104,2.1060279,1956.0116833,2.9944585,3761.0,0.656735
6078.01,PC,9.6703611,2.037,684.0,2.23934,5212.0,0.86
6078.02,PC,25.0882806,3.769,705.0,3.89809,5212.0,0.86
6079.01,PC,104.2892798,5.8731029,2021.5793679,7.5126605,6501.0,1.43159
608.01,APC,1.1908287,1.834,2040.0,14.221,7471.9,2.14
6321.01,PC,2.9086778,2.887,10323.0,12.2888,5401.0,1.18
6322.01,PC,4.2807899,3.9,5943.0,11.9706,6274.0,1.65
6323.01,PC,4.071096,2.988,5872.0,13.9361,6008.0,1.68
6324.01,CP,0.2792211,0.409,779.0,1.05678,3358.0,0.3
6325.01,PC,3.7307609,1.587,12648.0,6.78569,5273.1,0.52
6326.01,PC,2.3556749,3.351,9377.0,16.7502,6708.0,1.75
6327.01,PC,10.4612769,3.208,9238.0,9.72119,5208.2,0.88
6328.01,PC,16.672227,2.703,3851.0,11.748,7025.0,1.68
6329.01,PC,15.2334037,1.947,3624.0,13.7686,5675.0,1.48
633.01,FP,4.503645,1.973292,12525.725237,11.197034,3267.0,1.0
6330.01,PC,6.8498533,1.525,33133.0,10.4676,3522.0,0.48
6331.01,PC,5.4454541,3.41,5731.0,7.92255,5684.0,1.05
6332.01,PC,1.6630135,3.133,5964.0,16.7474,6690.3,2.04
6333.01,PC,2.7205913,2.321,905.0,3.02214,5784.6,0.96
6334.01,PC,3.8363055,7.175,3861.0,18.8534,5982.0,2.6
6335.01,PC,4.7924038,6.012,2562.0,11.263,6176.0,2.75
6336.01,PC,39.810528,3.576,3102.0,12.8908,8796.0,2.34
6337.01,PC,6.8793455,1.299,16480.0,9.84834,3993.0,0.69
6338.01,APC,1.4491171,1.051,23384.0,10.794,3581.0,0.6
6592.01,PC,9.5098954,1.448,6596.0,16.5009,5478.0,1.14
6593.01,PC,8.4325164,1.731,8796.0,9.45527,5300.0,0.98
6594.01,PC,2.67581,2.288,9116.0,15.7041,6171.0,1.66
6595.01,PC,7.5138657,2.121,1104.0,3.23033,5139.0,0.89
6596.01,PC,26.1622122,3.631,6329.0,10.1227,6139.0,1.14
6597.01,PC,0.9097915,1.044,3698.0,6.92737,5822.0,1.09
6598.01,PC,10.8089555,2.71,6392.0,11.7906,6876.0,1.49
6599.01,PC,2.2059167,0.9395169,2594.7383621,1.0369208,3087.0,0.202097
660.01,KP,9.2897006,5.3589155,6241.2619064,11.4812614,6055.0,1.41549
6600.01,PC,3.8030207,2.537,2103.0,4.18884,5035.0,1.01
6601.01,PC,32.5444769,1.661,101822.0,11.9952,3230.0,0.38
6602.01,PC,1.5840089,1.134,1137.0,5.90757,5188.0,1.72
6603.01,PC,5.015806,5.154,4470.0,14.6529,7155.0,2.37
6604.01,PC,3.917482,2.619,8397.0,13.4773,6466.0,1.54
6605.01,PC,12.2981251,3.98,14968.0,9.70951,5614.0,0.87
6606.01,PC,2.5354002,1.744,11001.0,15.299,5526.0,1.34
6607.01,PC,11.1860909,5.989,4416.0,10.3662,6520.0,1.69
6608.01,PC,7.3144752,1.481,19146.0,13.336,5137.0,0.99
6842.01,PC,5.3920955,4.2434029,15466.3588483,18.2452387,5752.18,1.41933
