kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_duration,koi_prad,koi_depth,koi_model_snr
"K05167.01","FALSE POSITIVE","FALSE POSITIVE",396.349253,2.685,2.39,413.1,5.70
"K05168.01","FALSE POSITIVE","FALSE POSITIVE",0.502807253,1.01493,26.81,4658.7,240.00
"K05169.01","CANDIDATE","CANDIDATE",21.3684341,1.18,1.72,492.8,9.70
"K05170.01","FALSE POSITIVE","FALSE POSITIVE",149.526152,3.033,1.69,753,7.60
"K05171.01","FALSE POSITIVE","FALSE POSITIVE",2.845736321,11.5703,402.16,3127,297.80
"K05288.01","CANDIDATE","CANDIDATE",29.5632952,1.562,1.9,532.8,10.40
"K05289.01","CANDIDATE","CANDIDATE",181.81214,16.164,2.04,474.6,21.30
"K05290.01","CANDIDATE","CANDIDATE",435.50635,34.16,2.06,553.8,8.20
"K05291.01","CANDIDATE","CANDIDATE",525.560452,2.327,12.74,1196,10.90
"K05292.01","FALSE POSITIVE","FALSE POSITIVE",43.60012467,1.48,,,
"K05293.01","FALSE POSITIVE","FALSE POSITIVE",1.710299164,3.92227,57.97,157266,2291.10
"K05294.01","FALSE POSITIVE","FALSE POSITIVE",252.04444,5.13,2.49,1502,6.10
"K05295.01","FALSE POSITIVE","FALSE POSITIVE",1.39508873,2.09,,,
"K04921.01","CANDIDATE","CANDIDATE",95.688682,6.465,28.41,453.8,9.80
"K04922.01","FALSE POSITIVE","FALSE POSITIVE",153.521361,3.893,3.09,255.2,5.70
"K04923.01","CANDIDATE","CANDIDATE",38.168652,5.086,1.4,90.6,8.30
"K04924.01","FALSE POSITIVE","FALSE POSITIVE",3.0031801,2.814,4.7,374.7,13.90
"K04925.01","FALSE POSITIVE","FALSE POSITIVE",2.96384168,5.4768,43.7,35652.8,607.50
"K04926.01","CANDIDATE","CANDIDATE",69.089357,6.207,1.47,475.1,8.60
"K04927.01","FALSE POSITIVE","FALSE POSITIVE",43.142257,61.73,37.88,283.2,30.50
"K04928.01","CONFIRMED","CANDIDATE",3.290304098,1.7215,4.91,13552.6,220.50
"K05046.01","CANDIDATE","CANDIDATE",40.9882124,3.599,1.44,145.8,11.30
"K05047.01","FALSE POSITIVE","FALSE POSITIVE",326.70552,3.36,2.83,794,9.10
"K05048.01","CANDIDATE","CANDIDATE",138.333748,2.391,6.28,603.6,8.40
"K05049.01","FALSE POSITIVE","FALSE POSITIVE",343.49816,7.46,1.27,431,7.10
"K05050.01","FALSE POSITIVE","FALSE POSITIVE",11.2582311,16.89,1.24,300.4,22.20
"K05051.01","FALSE POSITIVE","FALSE POSITIVE",139.54219147,3.42,,,
"K05052.01","FALSE POSITIVE","FALSE POSITIVE",155.046089,10.205,444.08,2238,36.70
"K05053.01","FALSE POSITIVE","FALSE POSITIVE",14.3641542,2.629,0.98,89.2,6.50
"K05172.01","FALSE POSITIVE","FALSE POSITIVE",12.4276185,18.56,1.14,147,12.60
"K05173.01","FALSE POSITIVE","FALSE POSITIVE",12.427076,17.447,0.82,47.5,25.30
"K05174.01","CANDIDATE","CANDIDATE",22.4932751,3.172,6.04,152,11.20
"K05175.01","FALSE POSITIVE","FALSE POSITIVE",315.502534,3.112,19.71,689.2,9.50
"K05176.01","CANDIDATE","CANDIDATE",215.732414,1.915,1.26,208.2,7.30
"K05177.01","FALSE POSITIVE","FALSE POSITIVE",276.54167976,7.76,,,
"K05178.01","CONFIRMED","CANDIDATE",4.13960513,3.31,1.24,106.7,11.60
"K05296.01","FALSE POSITIVE","FALSE POSITIVE",200.79976002,7.6419,48.77,92642,930.80
"K05297.01","CANDIDATE","CANDIDATE",8.0906952,2.648,0.8,82.4,8.10
"K05298.01","FALSE POSITIVE","FALSE POSITIVE",1.195515364,6.08509,156.91,396401,4630.10
"K05299.01","FALSE POSITIVE","FALSE POSITIVE",210.971635,3.578,2.04,519,6.50
"K05300.01","CANDIDATE","CANDIDATE",188.954072,14.17,2.46,166.5,10.90
"K05301.01","FALSE POSITIVE","FALSE POSITIVE",42.02646,2.553,1.5,190,6.00
"K05302.01","FALSE POSITIVE","FALSE POSITIVE",372.04697,14.29,2.7,673.4,25.20
"K05303.01","FALSE POSITIVE","FALSE POSITIVE",438.81524,6.75,1.36,332.8,9.20
"K04929.01","FALSE POSITIVE","FALSE POSITIVE",18.622214,4.42,20.83,5832,20.10
"K04930.01","FALSE POSITIVE","FALSE POSITIVE",27.8923345,2.204,2.1,139.6,9.00
"K04931.01","CANDIDATE","CANDIDATE",579.81521,5.43,2.71,607,7.90
"K04932.01","CANDIDATE","CANDIDATE",19.12788374,2,,,
"K04933.01","FALSE POSITIVE","FALSE POSITIVE",452.10093,12.69,2.08,464,6.20
"K04934.01","FALSE POSITIVE","FALSE POSITIVE",0.7906069,3.3996,17.97,689.2,133.30
"K04935.01","FALSE POSITIVE","FALSE POSITIVE",24.5714867,29.96,3.04,506.4,31.10
"K04936.01","FALSE POSITIVE","FALSE POSITIVE",0.681137796,2.7287,45.75,105189,432.50
"K05054.01","FALSE POSITIVE","FALSE POSITIVE",3.722404453,2.5214,144.2,55368,148.90
"K05055.01","FALSE POSITIVE","FALSE POSITIVE",230.385488,3.134,10.13,568.1,9.30
"K05056.01","FALSE POSITIVE","FALSE POSITIVE",222.84909312,2.43,,,
"K05057.01","CANDIDATE","CANDIDATE",493.74242,5.685,7.15,506.1,12.40
"K05058.01","FALSE POSITIVE","FALSE POSITIVE",1.714414962,5.17207,116.92,110132,6485.80
"K05059.01","FALSE POSITIVE","FALSE POSITIVE",646.28789332,5.39144,43.47,58605.3,1107.10
"K05060.01","FALSE POSITIVE","FALSE POSITIVE",290.438547,12.85,1.11,212.9,11.90
"K05061.01","FALSE POSITIVE","FALSE POSITIVE",0.766298172,1.78462,15.64,19400.9,368.90
"K05179.01","FALSE POSITIVE","FALSE POSITIVE",1.049468616,4.848,0.84,22,22.80
"K05180.01","FALSE POSITIVE","FALSE POSITIVE",2.362348096,3.5979,89.55,724.7,103.60
"K05181.01","FALSE POSITIVE","FALSE POSITIVE",136.830243,2.956,17.22,464.3,8.40
"K05182.01","FALSE POSITIVE","FALSE POSITIVE",103.284757,1.674,1.96,78.4,5.50
"K05183.01","FALSE POSITIVE","FALSE POSITIVE",36.1904638,1.919,1.69,263.3,6.80
"K05184.01","FALSE POSITIVE","FALSE POSITIVE",419.75224,4.154,2.82,754,6.30
"K05185.01","FALSE POSITIVE","FALSE POSITIVE",419.95929,13.86,1.53,196.2,5.90
"K05304.01","FALSE POSITIVE","FALSE POSITIVE",206.309658,1.498,2.36,277.1,8.30
"K05305.01","FALSE POSITIVE","FALSE POSITIVE",8.46184728,35.525,4.92,411.2,142.40
"K05306.01","FALSE POSITIVE","FALSE POSITIVE",681.01756,8.74,1.69,133.9,9.20
"K05307.01","FALSE POSITIVE","FALSE POSITIVE",2.19509634,1.796,1.32,227.7,14.30
"K05308.01","CANDIDATE","CANDIDATE",9.942228056,2.45451,22.15,31067.9,1073.30
"K05309.01","FALSE POSITIVE","FALSE POSITIVE",141.00582791,3,,,
"K05310.01","CANDIDATE","CANDIDATE",22.2903562,1.623,1.13,130.4,8.10
"K05311.01","FALSE POSITIVE","FALSE POSITIVE",73.9239955,1.699,1.64,634,6.10
"K04937.01","FALSE POSITIVE","FALSE POSITIVE",1.8437362,21.04,25.26,341.1,83.40
"K04938.01","CANDIDATE","CANDIDATE",55.180772,9.791,2.37,474.6,11.50
"K04939.01","FALSE POSITIVE","FALSE POSITIVE",281.36926,66.892,56.94,12435,135.60
"K04940.01","CANDIDATE","CANDIDATE",84.6405853,2.657,1.72,784,8.20
"K04941.01","FALSE POSITIVE","FALSE POSITIVE",262.71162,7.72,3.69,1449,7.00
"K04942.01","FALSE POSITIVE","FALSE POSITIVE",6.0353643,9.211,1.88,47.2,23.40
"K04943.01","CANDIDATE","CANDIDATE",15.2024426,8.11,113.97,834,4.00
"K04944.01","FALSE POSITIVE","FALSE POSITIVE",1.52327807,3.813,22.88,924.2,78.50
"K05062.01","FALSE POSITIVE","FALSE POSITIVE",260.31119904,3.23,,,
"K05063.01","FALSE POSITIVE","FALSE POSITIVE",574.37064,11.89,3.11,227.6,12.00
"K05064.01","FALSE POSITIVE","FALSE POSITIVE",253.87706,11.18,1.81,265.6,5.70
"K05065.01","FALSE POSITIVE","FALSE POSITIVE",523.36921,1.007,17.45,9918,8.40
"K05066.01","CANDIDATE","CANDIDATE",110.089267,1.575,2.4,1018,5.60
"K05067.01","CANDIDATE","CANDIDATE",219.931324,4.818,2.3,641,7.10
"K05068.01","CANDIDATE","CANDIDATE",385.29212,19.417,1.57,218.5,15.10
"K05186.01","FALSE POSITIVE","FALSE POSITIVE",80.292171,1.936,1.33,158.6,6.00
"K05187.01","FALSE POSITIVE","FALSE POSITIVE",1.049406508,3.0072,27.45,447.5,61.30
"K05188.01","CANDIDATE","CANDIDATE",455.195496,3.565,2.09,293.6,8.00
"K05189.01","FALSE POSITIVE","FALSE POSITIVE",3.58957045,3.418,2.49,1221.2,53.60
"K05190.01","FALSE POSITIVE","FALSE POSITIVE",2.40435325,6.825,24.16,349.6,23.30
"K05191.01","FALSE POSITIVE","FALSE POSITIVE",37.078668,4.403,0.8,147.4,6.90
"K05192.01","CANDIDATE","CANDIDATE",50.55398,6.159,0.94,199.7,7.90
"K05193.01","FALSE POSITIVE","FALSE POSITIVE",228.196872,3.525,1.42,145.3,6.90
"K05328.01","FALSE POSITIVE","FALSE POSITIVE",44.714450094,5.7615,50.54,90229.6,2629.00
"K05329.01","CANDIDATE","CANDIDATE",200.2350497,23.612,10.99,10812.1,220.60
"K05330.01","FALSE POSITIVE","FALSE POSITIVE",40.8801539,5.472,0.92,395.8,10.00
"K05331.01","CANDIDATE","CANDIDATE",31.5034587,3.315,1.17,210.6,8.60
"K05332.01","CANDIDATE","CANDIDATE",22.2381062,2.68,1.09,104.2,7.10
"K05333.01","CANDIDATE","CANDIDATE",20.5477769,4.634,1.67,253.8,12.10
"K07855.01","FALSE POSITIVE","FALSE POSITIVE",25.166806,2.111,2.72,1350,7.20
"K05334.01","FALSE POSITIVE","FALSE POSITIVE",323.972022,1.25,2.96,462,8.70
"K05335.01","FALSE POSITIVE","FALSE POSITIVE",1.752562808,6.1245,124.23,368004,5494.60
"K04945.01","FALSE POSITIVE","FALSE POSITIVE",45.5827119,3.193,2.42,76.5,9.60
"K04946.01","FALSE POSITIVE","FALSE POSITIVE",1.89140138,9.52,25.67,557.6,12.40
"K04947.01","FALSE POSITIVE","FALSE POSITIVE",6.70258007,4.632,403.01,859,23.00
"K04948.01","FALSE POSITIVE","FALSE POSITIVE",6.2095391,2.752,30.47,47.9,8.30
"K07856.01","FALSE POSITIVE","FALSE POSITIVE",363.17077,28.26,9.82,384.6,20.90
"K04949.01","FALSE POSITIVE","FALSE POSITIVE",615.16033,3.958,4.48,267.1,5.40
"K04950.01","FALSE POSITIVE","FALSE POSITIVE",1.89124738,4.697,1.2,410,17.40
"K04951.01","FALSE POSITIVE","FALSE POSITIVE",1.89125883,4.656,23.6,274.5,15.30
"K05069.01","FALSE POSITIVE","FALSE POSITIVE",362.1273,6.719,1.68,1098,6.50
"K05070.01","FALSE POSITIVE","FALSE POSITIVE",353.36705,3.279,2.6,34.1,7.00
"K05071.01","CANDIDATE","CANDIDATE",180.4118581,3.29,8.86,4268,33.20
"K05072.01","FALSE POSITIVE","FALSE POSITIVE",4.750256809,1.9278,12.35,395.1,42.70
"K05073.01","FALSE POSITIVE","FALSE POSITIVE",623.005238,23.5615,66.64,140332,2386.60
"K05074.01","FALSE POSITIVE","FALSE POSITIVE",45.41810604,5.3,,,
"K05075.01","FALSE POSITIVE","FALSE POSITIVE",1.878877205,5.8768,109.55,104026,525.40
"K05076.01","FALSE POSITIVE","FALSE POSITIVE",0.938857507,3.98767,1148.7,12960.3,962.60
"K05194.01","FALSE POSITIVE","FALSE POSITIVE",287.46579664,9.06,,,
"K05195.01","FALSE POSITIVE","FALSE POSITIVE",32.245486,13.86,1.18,93.6,10.00
"K05196.01","CANDIDATE","CANDIDATE",392.47291,7.867,5.46,345.6,12.20
"K05197.01","FALSE POSITIVE","FALSE POSITIVE",142.20400109,3,,,
"K05198.01","FALSE POSITIVE","FALSE POSITIVE",149.237142,2.503,2.22,772,6.90
"K05199.01","FALSE POSITIVE","FALSE POSITIVE",501.51698,3.809,1.99,487,6.90
"K05200.01","FALSE POSITIVE","FALSE POSITIVE",357.77096,12.999,1.42,216.3,9.70
"K05201.01","FALSE POSITIVE","FALSE POSITIVE",531.33282,3.702,2.67,669,7.10
"K05312.01","FALSE POSITIVE","FALSE POSITIVE",396.048721,16.376,13.52,931.8,39.40
"K05313.01","FALSE POSITIVE","FALSE POSITIVE",326.370361,4.526,22.6,568.8,13.70
"K05314.01","FALSE POSITIVE","FALSE POSITIVE",148.666527,4.353,6.81,319.4,8.60
"K05315.01","FALSE POSITIVE","FALSE POSITIVE",163.104677,2.129,2.58,576,6.00
"K05316.01","FALSE POSITIVE","FALSE POSITIVE",1.10656965,1.669,1.09,86.4,8.40
"K05317.01","FALSE POSITIVE","FALSE POSITIVE",46.270524872,8.93033,35.98,66244.1,4607.40
"K05318.01","FALSE POSITIVE","FALSE POSITIVE",13.4256161,11.781,1.66,142.3,12.50
"K05319.01","FALSE POSITIVE","FALSE POSITIVE",590.44065,7.55,1.62,125.7,6.90
"K04952.01","FALSE POSITIVE","FALSE POSITIVE",28.88008607,1.35,,,
"K04953.01","FALSE POSITIVE","FALSE POSITIVE",2.858879267,2.3753,515.07,644.5,37.10
"K04954.01","FALSE POSITIVE","FALSE POSITIVE",241.647602,1.742,1.88,361.7,5.60
"K04955.01","FALSE POSITIVE","FALSE POSITIVE",528.07962334,3.49,,,
"K04956.01","FALSE POSITIVE","FALSE POSITIVE",25.2218929,14.84,,,
"K04957.01","FALSE POSITIVE","FALSE POSITIVE",105.52127462,2.52,,,
"K04958.01","CANDIDATE","CANDIDATE",581.729006,6.647,2.74,186.7,8.60
"K04959.01","FALSE POSITIVE","FALSE POSITIVE",420.92920358,17.3985,62.76,86013.1,1740.20
"K05077.01","FALSE POSITIVE","FALSE POSITIVE",393.946106,6.012,18.07,747.5,10.90
"K05078.01","FALSE POSITIVE","FALSE POSITIVE",194.896925,2.504,8.98,557.4,8.80
"K05079.01","CANDIDATE","CANDIDATE",56.001782,1.706,1.54,125.2,7.20
"K05080.01","FALSE POSITIVE","FALSE POSITIVE",471.95076253,5.03,,,
"K05081.01","FALSE POSITIVE","FALSE POSITIVE",101.928291,2.171,1.7,243.5,6.30
"K05082.01","FALSE POSITIVE","FALSE POSITIVE",379.63135,16.78,1.67,1036.2,13.80
"K05083.01","CANDIDATE","CANDIDATE",69.932459,2.03,8.25,264.4,8.40
"K05084.01","CONFIRMED","CANDIDATE",287.377314,18.821,11.67,4376.9,60.40
"K05202.01","CANDIDATE","CANDIDATE",535.93723,11.85,1.83,337.2,8.80
"K05203.01","FALSE POSITIVE","FALSE POSITIVE",367.72767,3.104,1.96,926,5.80
"K05204.01","FALSE POSITIVE","FALSE POSITIVE",4.20601251,6.82,0.82,106.7,10.70
"K05205.01","CANDIDATE","CANDIDATE",313.051405,10.969,2.91,594.9,39.50
"K05206.01","FALSE POSITIVE","FALSE POSITIVE",4.18236124,6.70175,69.37,193983,2666.00
"K05207.01","CANDIDATE","CANDIDATE",18.9828305,6.303,0.72,49.1,9.60
"K05208.01","FALSE POSITIVE","FALSE POSITIVE",186.59466,16.57,2.66,685,8.80
"K05209.01","FALSE POSITIVE","FALSE POSITIVE",7.87173698,2.619,0.54,34.7,10.80
"K05320.01","CANDIDATE","CANDIDATE",357.437578,15.903,3.13,272.3,13.60
"K05321.01","CANDIDATE","CANDIDATE",215.634356,15.097,1.92,148,12.30
"K05322.01","CANDIDATE","CANDIDATE",30.928898,3.436,8.1,203.3,8.50
"K05323.01","FALSE POSITIVE","FALSE POSITIVE",7.155547398,4.5711,48.93,2568.8,124.60
"K05324.01","CANDIDATE","CANDIDATE",293.392635,3.661,6.84,518.8,9.90
"K05325.01","FALSE POSITIVE","FALSE POSITIVE",63.024229,5.77,1.5,294.6,6.10
"K05326.01","FALSE POSITIVE","FALSE POSITIVE",506.771836,10.535,1.8,195.2,15.00
"K05327.01","CANDIDATE","CANDIDATE",5.43361347,1.0338,2.09,1421,17.90
"K04960.01","CANDIDATE","CANDIDATE",47.82278681,1.19,,,
"K04961.01","CANDIDATE","CANDIDATE",348.96347,13.84,2.04,585.2,11.80
"K04962.01","FALSE POSITIVE","FALSE POSITIVE",57.1143966,2.182,1.82,268.8,5.90
"K04963.01","CANDIDATE","CANDIDATE",59.4037839,10.041,1.65,123.5,17.00
"K04964.01","FALSE POSITIVE","FALSE POSITIVE",485.91276,2.42,3.61,1368,7.00
"K04965.01","FALSE POSITIVE","FALSE POSITIVE",20.5311708,5.67,1.39,284.6,9.80
"K04966.01","FALSE POSITIVE","FALSE POSITIVE",2.31164074,2.317,39.73,488.7,24.60
"K04967.01","CANDIDATE","CANDIDATE",43.581043,6.883,1.94,348.7,8.70
"K05085.01","CANDIDATE","CANDIDATE",327.063,8.06,2.82,1006,8.80
"K05086.01","FALSE POSITIVE","FALSE POSITIVE",21.92866538,9.7526,65.97,22178.4,664.60
"K05087.01","CANDIDATE","CANDIDATE",651.07431,5.603,1.55,153.7,7.10
"K05088.01","CANDIDATE","CANDIDATE",49.1782244,5.8,1.79,449,9.40
"K05089.01","FALSE POSITIVE","FALSE POSITIVE",545.54618,6.944,2.01,177.7,9.00
"K05090.01","FALSE POSITIVE","FALSE POSITIVE",1.928420823,3.8253,79.4,191238,438.30
"K05091.01","FALSE POSITIVE","FALSE POSITIVE",328.84846,5.45,2.23,901,6.00
"K05092.01","CANDIDATE","CANDIDATE",271.790292,2.944,2.38,318.4,8.10
"K05210.01","FALSE POSITIVE","FALSE POSITIVE",125.95781975,8.63,,,
"K05211.01","CANDIDATE","CANDIDATE",3.5645249,2.062,0.6,53.9,8.00
"K05212.01","FALSE POSITIVE","FALSE POSITIVE",426.34444,14.139,1.33,90.2,9.70
"K05213.01","CANDIDATE","CANDIDATE",48.2455501,1.375,0.64,60.5,5.00
"K05214.01","FALSE POSITIVE","FALSE POSITIVE",256.846143,6.289,46743.4,1706,14.90
"K05215.01","FALSE POSITIVE","FALSE POSITIVE",146.931518,23.78,2.89,257,19.30
"K05216.01","CANDIDATE","CANDIDATE",377.311149,3.33,2.56,804,8.30
"K05336.01","CANDIDATE","CANDIDATE",265.741374,18.078,3.24,273.4,21.60
"K05337.01","CANDIDATE","CANDIDATE",470.65357,3.458,2.99,985,8.30
"K05338.01","FALSE POSITIVE","FALSE POSITIVE",309.19347,23.51,3.07,1445,6.50
"K05339.01","FALSE POSITIVE","FALSE POSITIVE",1.541530919,4.8691,115.49,213262,601.50
"K05340.01","FALSE POSITIVE","FALSE POSITIVE",122.713036,3.999,1.79,290.7,6.50
"K05341.01","CANDIDATE","CANDIDATE",15.18575582,0.633,2.26,256.7,11.80
"K05342.01","FALSE POSITIVE","FALSE POSITIVE",25.50236699,1.8,,,
"K05343.01","FALSE POSITIVE","FALSE POSITIVE",290.625016,4.411,2.86,147.6,10.30
"K04968.01","FALSE POSITIVE","FALSE POSITIVE",2.945414866,2.702,38.32,968.7,47.50
"K04969.01","CANDIDATE","CANDIDATE",59.14382117,1.74,,,
"K04970.01","FALSE POSITIVE","FALSE POSITIVE",232.822285,0.99,48.88,22617,8.80
"K04971.01","FALSE POSITIVE","FALSE POSITIVE",146.355097,5.034,0.82,820,6.00
"K04972.01","CANDIDATE","CANDIDATE",26.092284,6.623,1.35,122.4,12.20
"K04973.01","FALSE POSITIVE","FALSE POSITIVE",0.523493764,0.9015,1.82,54,23.50
"K04974.01","FALSE POSITIVE","FALSE POSITIVE",514.14221,4.153,2.98,1491,5.80
"K04975.01","CANDIDATE","CANDIDATE",47.0628978,1.545,4.1,1647,14.50
"K05093.01","FALSE POSITIVE","FALSE POSITIVE",26.737139497,4.68919,29.28,53516.1,4731.10
"K05094.01","FALSE POSITIVE","FALSE POSITIVE",310.61299,2.562,3.04,920,6.50
"K05095.01","FALSE POSITIVE","FALSE POSITIVE",461.1417,3.875,7.1,382,9.40
"K05096.01","FALSE POSITIVE","FALSE POSITIVE",0.987069622,1.0092,2.43,384.8,2.50
"K05097.01","FALSE POSITIVE","FALSE POSITIVE",329.71491,12.11,1.39,337,6.00
"K05098.01","CANDIDATE","CANDIDATE",100.345648,7.939,1.57,372.3,15.20
"K05099.01","CANDIDATE","CANDIDATE",111.187116,3.569,1.51,110.8,7.30
"K05100.01","FALSE POSITIVE","FALSE POSITIVE",1.23708565,5.743,36.31,803.8,55.30
"K05217.01","FALSE POSITIVE","FALSE POSITIVE",498.24938,8.73,14.02,522.6,11.80
"K05218.01","FALSE POSITIVE","FALSE POSITIVE",1.573020098,15.574,31.6,292.2,195.50
"K05219.01","CANDIDATE","CANDIDATE",27.765596,19.49,1.2,147.6,14.20
"K05220.01","FALSE POSITIVE","FALSE POSITIVE",1.534679933,1.7237,18.39,456.6,64.60
"K05221.01","FALSE POSITIVE","FALSE POSITIVE",71.59889,10.53,4.49,654,5.70
"K05222.01","CANDIDATE","CANDIDATE",367.6758,23.5,2.77,699.5,14.00
"K05223.01","CANDIDATE","CANDIDATE",354.21154,18.594,8.41,821.3,22.00
"K05224.01","CANDIDATE","CANDIDATE",171.028691,11.784,2.49,394.2,13.10
"K04976.01","CANDIDATE","CANDIDATE",624.90338,12.169,2.77,249,10.60
"K04977.01","CANDIDATE","CANDIDATE",25.5338535,2.076,1.18,368,8.30
"K04978.01","CANDIDATE","CANDIDATE",339.18998,5.117,2.75,822,7.60
"K04979.01","FALSE POSITIVE","FALSE POSITIVE",77.66967809,3.01,,,
"K04980.01","FALSE POSITIVE","FALSE POSITIVE",2.976012511,6.52033,79.99,449091,3630.40
"K04981.01","CANDIDATE","CANDIDATE",349.73652,3.428,2.32,886,6.00
"K04982.01","FALSE POSITIVE","FALSE POSITIVE",1.606003121,4.88602,360.08,402550,4679.30
"K04983.01","FALSE POSITIVE","FALSE POSITIVE",61.438007,3.861,14.79,253,9.00
"K05101.01","CANDIDATE","CANDIDATE",436.18813,11.35,1.64,118,8.70
"K05102.01","FALSE POSITIVE","FALSE POSITIVE",147.863607,1.948,2.03,560,6.60
"K05103.01","FALSE POSITIVE","FALSE POSITIVE",586.91711807,5.32,,,
"K05104.01","CANDIDATE","CANDIDATE",21.1579573,4.706,1.63,215.9,10.20
"K05105.01","FALSE POSITIVE","FALSE POSITIVE",19.545185,1.597,0.76,40.2,5.40
"K05106.01","FALSE POSITIVE","FALSE POSITIVE",215.044269,3.517,1.89,351.1,8.70
